Temperature_F,Is_Rain_Or_Snow,Is_Busy,Item,Predicted_Price
48.00607270628326,0,0,Sprite,2.112413930225428
65.19802419869413,0,0,Rasam,4.302881238688698
65.19802419869413,0,0,Sambar,4.9847761738950735
65.19802419869413,0,0,Mulligatawny Soup,4.63583926399096
65.19802419869413,0,0,Garden Salad,5.275529889320808
65.19802419869413,0,0,Tomato Soup,4.044221043822772
65.19802419869413,0,0,Katchumber Salad,4.790136116802872
65.19802419869413,0,0,Idly,5.888475102948874
65.19802419869413,0,0,Podi Idly,6.161300340946394
65.19802419869413,0,0,Medu Vada,5.435968565089954
65.19802419869413,0,0,Combo,5.020399121448218
65.19802419869413,0,0,Dahi Vada,4.961529048787077
65.19802419869413,0,0,Batata Vada,4.844706230626744
65.19802419869413,0,0,Samosa,4.2379278634661235
65.19802419869413,0,0,Dahi Bhalla,6.0190615117220965
65.19802419869413,0,0,Veg Fried Rice,8.507381092348414
65.19802419869413,0,0,Chinese Dosa,11.385477635041452
65.19802419869413,0,0,Sada Dosa,9.505498389596628
65.19802419869413,0,0,Masala Dosa,8.548129708897202
65.19802419869413,0,0,Butter Sada Dosa,8.453014110250178
65.19802419869413,0,0,Butter Masala Dosa,10.833840279293504
65.19802419869413,0,0,Ghee Roast,8.583147948693165
65.19802419869413,0,0,Mysore Masala Dosa,10.510338593643723
65.19802419869413,0,0,Set Dosa,8.467890209771067
65.19802419869413,0,0,Mushroom Masala Dosa,9.44305091885408
65.19802419869413,0,0,Paneer Masala Dosa,11.571897473395563
65.19802419869413,0,0,Spinach Masala Dosa,11.954988783039614
65.19802419869413,0,0,Pondicherry Masala Dosa,12.063704813736097
65.19802419869413,0,0,Cheese Sada Dosa,10.76807439188328
65.19802419869413,0,0,Onion Rava Masala Dosa,12.452008421818954
65.19802419869413,0,0,Coconut Rava Masala Dosa,11.879484630104235
65.19802419869413,0,0,Chana Masala,12.521639902719597
65.19802419869413,0,0,Palak Paneer,13.634472665455863
65.19802419869413,0,0,Paneer Tikka Masala,10.42189229342035
65.19802419869413,0,0,Kadai Paneer,13.647378927602153
65.19802419869413,0,0,Malai Kofta,13.631187454864966
65.19802419869413,0,0,Bhindi Masala,12.586939159234321
65.19802419869413,0,0,Egg Plant Curry,12.014021948751212
65.19802419869413,0,0,Pongal,8.944410808226023
65.19802419869413,0,0,Avial,12.907510283337734
65.19802419869413,0,0,South Indian Thali,14.182559225955119
65.19802419869413,0,0,North Indian Thali,12.95089695516357
65.19802419869413,0,0,Paratha,5.267464564644092
65.19802419869413,0,0,Poori,4.124492037516712
65.19802419869413,0,0,Lemon Rice,8.800319316522556
65.19802419869413,0,0,Coconut Rice,10.923367546121261
65.19802419869413,0,0,Yogurt Rice,10.577114715526156
65.19802419869413,0,0,Gulab Jamun,4.7824878848690116
65.19802419869413,0,0,Rasamalai,4.117379001991584
65.19802419869413,0,0,Badam Halwa,6.152781450152112
65.19802419869413,0,0,Sprite,1.566976811490723
77.56736732811598,0,1,Rasam,5.251474134466435
77.56736732811598,0,1,Sambar,4.936479987052554
77.56736732811598,0,1,Mulligatawny Soup,5.204065507832605
77.56736732811598,0,1,Garden Salad,3.38104324953602
77.56736732811598,0,1,Tomato Soup,4.891731111228038
77.56736732811598,0,1,Katchumber Salad,4.702410290924124
77.56736732811598,0,1,Idly,5.264759156952599
77.56736732811598,0,1,Podi Idly,4.1471707126890385
77.56736732811598,0,1,Medu Vada,6.466531394780729
77.56736732811598,0,1,Combo,5.85399129762023
77.56736732811598,0,1,Dahi Vada,3.66660201970175
77.56736732811598,0,1,Batata Vada,4.004009349280189
77.56736732811598,0,1,Samosa,5.914553474235156
77.56736732811598,0,1,Dahi Bhalla,5.071833446887903
77.56736732811598,0,1,Veg Fried Rice,7.300115316801414
77.56736732811598,0,1,Chinese Dosa,8.4908585217096
77.56736732811598,0,1,Sada Dosa,5.223124660004002
77.56736732811598,0,1,Masala Dosa,10.458812469043663
77.56736732811598,0,1,Butter Sada Dosa,6.1994922676035165
77.56736732811598,0,1,Butter Masala Dosa,10.896915135924045
77.56736732811598,0,1,Ghee Roast,7.507516380431725
77.56736732811598,0,1,Mysore Masala Dosa,5.810103325918636
77.56736732811598,0,1,Set Dosa,6.141338489200637
77.56736732811598,0,1,Mushroom Masala Dosa,7.651213291379354
77.56736732811598,0,1,Paneer Masala Dosa,6.081574668782477
77.56736732811598,0,1,Spinach Masala Dosa,11.426071242810695
77.56736732811598,0,1,Pondicherry Masala Dosa,8.32728999033119
77.56736732811598,0,1,Cheese Sada Dosa,8.948984765149353
77.56736732811598,0,1,Onion Rava Masala Dosa,12.80621713069173
77.56736732811598,0,1,Coconut Rava Masala Dosa,7.580506907713745
77.56736732811598,0,1,Chana Masala,10.631518712441299
77.56736732811598,0,1,Palak Paneer,14.037780268286017
77.56736732811598,0,1,Paneer Tikka Masala,8.470593435608397
77.56736732811598,0,1,Kadai Paneer,8.986976719095162
77.56736732811598,0,1,Malai Kofta,12.230716739444942
77.56736732811598,0,1,Bhindi Masala,13.908271161996808
77.56736732811598,0,1,Egg Plant Curry,9.527972762881447
77.56736732811598,0,1,Pongal,9.85650067366752
77.56736732811598,0,1,Avial,13.74267510667449
77.56736732811598,0,1,South Indian Thali,9.701370776980486
77.56736732811598,0,1,North Indian Thali,13.38629271308861
77.56736732811598,0,1,Paratha,4.082321210309232
77.56736732811598,0,1,Poori,3.1493918638355245
77.56736732811598,0,1,Lemon Rice,10.425309218400674
77.56736732811598,0,1,Coconut Rice,8.880392070160026
77.56736732811598,0,1,Yogurt Rice,7.275288350121861
77.56736732811598,0,1,Gulab Jamun,5.620152365281956
77.56736732811598,0,1,Rasamalai,5.192302566309387
77.56736732811598,0,1,Badam Halwa,6.279753589384031
77.56736732811598,0,1,Sprite,1.552658797332964
63.5439427314459,0,0,Rasam,4.5147882515484525
63.5439427314459,0,0,Sambar,5.228768308628719
63.5439427314459,0,0,Mulligatawny Soup,5.200302533011951
63.5439427314459,0,0,Garden Salad,4.0406613363449395
63.5439427314459,0,0,Tomato Soup,4.3354424930394035
63.5439427314459,0,0,Katchumber Salad,5.14446295813069
63.5439427314459,0,0,Idly,6.372319483622681
63.5439427314459,0,0,Podi Idly,7.126669019184786
63.5439427314459,0,0,Medu Vada,6.027083726644426
63.5439427314459,0,0,Combo,5.1204230926518
63.5439427314459,0,0,Dahi Vada,5.262841032844959
63.5439427314459,0,0,Batata Vada,5.1951022693097615
63.5439427314459,0,0,Samosa,4.7684674293881475
63.5439427314459,0,0,Dahi Bhalla,6.6319966905588466
63.5439427314459,0,0,Veg Fried Rice,10.426971420277194
63.5439427314459,0,0,Chinese Dosa,10.149457700958525
63.5439427314459,0,0,Sada Dosa,9.306148761640179
63.5439427314459,0,0,Masala Dosa,10.004507566162053
63.5439427314459,0,0,Butter Sada Dosa,9.704273177094024
63.5439427314459,0,0,Butter Masala Dosa,10.792004383555696
63.5439427314459,0,0,Ghee Roast,7.61973111417959
63.5439427314459,0,0,Mysore Masala Dosa,8.52219499155239
63.5439427314459,0,0,Set Dosa,9.28947410049676
63.5439427314459,0,0,Mushroom Masala Dosa,9.569183419332898
63.5439427314459,0,0,Paneer Masala Dosa,11.849366029038885
63.5439427314459,0,0,Spinach Masala Dosa,10.047974798863155
63.5439427314459,0,0,Pondicherry Masala Dosa,10.941520354748858
63.5439427314459,0,0,Cheese Sada Dosa,10.14377833931575
63.5439427314459,0,0,Onion Rava Masala Dosa,9.719318399710813
63.5439427314459,0,0,Coconut Rava Masala Dosa,9.849744806514506
63.5439427314459,0,0,Chana Masala,10.226495410271598
63.5439427314459,0,0,Palak Paneer,11.315469981790923
63.5439427314459,0,0,Paneer Tikka Masala,10.471623271310353
63.5439427314459,0,0,Kadai Paneer,12.043262548479726
63.5439427314459,0,0,Malai Kofta,12.756515709288783
63.5439427314459,0,0,Bhindi Masala,9.948715953798036
63.5439427314459,0,0,Egg Plant Curry,12.458986493099404
63.5439427314459,0,0,Pongal,8.132458242685923
63.5439427314459,0,0,Avial,12.43467677629955
63.5439427314459,0,0,South Indian Thali,16.17374566212769
63.5439427314459,0,0,North Indian Thali,15.87646113446829
63.5439427314459,0,0,Paratha,5.025872514598452
63.5439427314459,0,0,Poori,4.652033323157003
63.5439427314459,0,0,Lemon Rice,10.430199179316737
63.5439427314459,0,0,Coconut Rice,9.18260813609525
63.5439427314459,0,0,Yogurt Rice,9.384458723076877
63.5439427314459,0,0,Gulab Jamun,4.322015200805338
63.5439427314459,0,0,Rasamalai,4.989467672235522
63.5439427314459,0,0,Badam Halwa,5.952824573061253
63.5439427314459,0,0,Sprite,1.910786274625058
53.414310918456955,0,0,Rasam,5.195742990972465
53.414310918456955,0,0,Sambar,4.8120016400954
53.414310918456955,0,0,Mulligatawny Soup,4.4586029770312585
53.414310918456955,0,0,Garden Salad,5.346798846864712
53.414310918456955,0,0,Tomato Soup,4.210432300528654
53.414310918456955,0,0,Katchumber Salad,5.344219132432056
53.414310918456955,0,0,Idly,5.52668724347753
53.414310918456955,0,0,Podi Idly,7.411627889737591
53.414310918456955,0,0,Medu Vada,5.121608471023049
53.414310918456955,0,0,Combo,5.789501690727002
53.414310918456955,0,0,Dahi Vada,5.419161112279617
53.414310918456955,0,0,Batata Vada,5.291381655664724
53.414310918456955,0,0,Samosa,4.920191528429488
53.414310918456955,0,0,Dahi Bhalla,7.174196964420976
53.414310918456955,0,0,Veg Fried Rice,9.223328761379365
53.414310918456955,0,0,Chinese Dosa,11.484759480973747
53.414310918456955,0,0,Sada Dosa,7.903413865240654
53.414310918456955,0,0,Masala Dosa,8.084583286331982
53.414310918456955,0,0,Butter Sada Dosa,8.530179053643316
53.414310918456955,0,0,Butter Masala Dosa,10.635536183641102
53.414310918456955,0,0,Ghee Roast,8.635810537448902
53.414310918456955,0,0,Mysore Masala Dosa,8.513939779311883
53.414310918456955,0,0,Set Dosa,7.495930551624483
53.414310918456955,0,0,Mushroom Masala Dosa,10.722272028080631
53.414310918456955,0,0,Paneer Masala Dosa,9.64407736387326
53.414310918456955,0,0,Spinach Masala Dosa,12.507890959908911
53.414310918456955,0,0,Pondicherry Masala Dosa,12.63663510493479
53.414310918456955,0,0,Cheese Sada Dosa,11.2803166476225
53.414310918456955,0,0,Onion Rava Masala Dosa,12.92940235644995
53.414310918456955,0,0,Coconut Rava Masala Dosa,11.875953433409713
53.414310918456955,0,0,Chana Masala,10.433880802016702
53.414310918456955,0,0,Palak Paneer,13.027531817418398
53.414310918456955,0,0,Paneer Tikka Masala,10.567910827581674
53.414310918456955,0,0,Kadai Paneer,12.257495964869381
53.414310918456955,0,0,Malai Kofta,10.978331064782779
53.414310918456955,0,0,Bhindi Masala,12.546313781726415
53.414310918456955,0,0,Egg Plant Curry,10.893470882883044
53.414310918456955,0,0,Pongal,9.167425650960745
53.414310918456955,0,0,Avial,10.266209249068362
53.414310918456955,0,0,South Indian Thali,15.796424423571144
53.414310918456955,0,0,North Indian Thali,13.50484221439229
53.414310918456955,0,0,Paratha,4.272010473637487
53.414310918456955,0,0,Poori,4.056229252391886
53.414310918456955,0,0,Lemon Rice,8.72892165659471
53.414310918456955,0,0,Coconut Rice,8.62825685749175
53.414310918456955,0,0,Yogurt Rice,10.3456762606949
53.414310918456955,0,0,Gulab Jamun,5.0383310472708605
53.414310918456955,0,0,Rasamalai,4.160827385626599
53.414310918456955,0,0,Badam Halwa,6.286277993173525
53.414310918456955,0,0,Sprite,1.874564016889086
74.10841574737391,0,1,Rasam,4.989240756569041
74.10841574737391,0,1,Sambar,5.300182577906411
74.10841574737391,0,1,Mulligatawny Soup,4.488126625788125
74.10841574737391,0,1,Garden Salad,5.5922065248097725
74.10841574737391,0,1,Tomato Soup,5.450337435555789
74.10841574737391,0,1,Katchumber Salad,2.830847132765653
74.10841574737391,0,1,Idly,5.58791100618194
74.10841574737391,0,1,Podi Idly,6.143334188783387
74.10841574737391,0,1,Medu Vada,3.023586665715667
74.10841574737391,0,1,Combo,5.026729510304118
74.10841574737391,0,1,Dahi Vada,4.804692960919697
74.10841574737391,0,1,Batata Vada,4.828138540726045
74.10841574737391,0,1,Samosa,4.24198741811565
74.10841574737391,0,1,Dahi Bhalla,4.5206125346126385
74.10841574737391,0,1,Veg Fried Rice,10.098581202650749
74.10841574737391,0,1,Chinese Dosa,13.58116315915742
74.10841574737391,0,1,Sada Dosa,10.453871439092646
74.10841574737391,0,1,Masala Dosa,9.948931396869597
74.10841574737391,0,1,Butter Sada Dosa,9.534036391249488
74.10841574737391,0,1,Butter Masala Dosa,6.022497025737247
74.10841574737391,0,1,Ghee Roast,6.778948691772358
74.10841574737391,0,1,Mysore Masala Dosa,6.2535964040025185
74.10841574737391,0,1,Set Dosa,7.818072689598254
74.10841574737391,0,1,Mushroom Masala Dosa,5.494202570091629
74.10841574737391,0,1,Paneer Masala Dosa,11.395129984165354
74.10841574737391,0,1,Spinach Masala Dosa,8.173416631993165
74.10841574737391,0,1,Pondicherry Masala Dosa,14.111573264417366
74.10841574737391,0,1,Cheese Sada Dosa,10.071710011296966
74.10841574737391,0,1,Onion Rava Masala Dosa,13.632310327156423
74.10841574737391,0,1,Coconut Rava Masala Dosa,6.997791553712728
74.10841574737391,0,1,Chana Masala,11.591514020961112
74.10841574737391,0,1,Palak Paneer,11.465004461299925
74.10841574737391,0,1,Paneer Tikka Masala,11.928834624716506
74.10841574737391,0,1,Kadai Paneer,13.149760086597269
74.10841574737391,0,1,Malai Kofta,7.148618972694582
74.10841574737391,0,1,Bhindi Masala,12.961895546545827
74.10841574737391,0,1,Egg Plant Curry,10.856725135046915
74.10841574737391,0,1,Pongal,7.763055250368617
74.10841574737391,0,1,Avial,11.869373991187864
74.10841574737391,0,1,South Indian Thali,17.789593161879033
74.10841574737391,0,1,North Indian Thali,10.73956426547743
74.10841574737391,0,1,Paratha,4.728764539353166
74.10841574737391,0,1,Poori,4.586837412937493
74.10841574737391,0,1,Lemon Rice,11.045203885834372
74.10841574737391,0,1,Coconut Rice,8.091426735294059
74.10841574737391,0,1,Yogurt Rice,9.647775425270959
74.10841574737391,0,1,Gulab Jamun,4.454299850916721
74.10841574737391,0,1,Rasamalai,4.6776748776972985
74.10841574737391,0,1,Badam Halwa,3.1361628249509095
74.10841574737391,0,1,Sprite,1.5269194727914845
80.39062212936946,0,1,Rasam,4.112747456733649
80.39062212936946,0,1,Sambar,4.884416957257384
80.39062212936946,0,1,Mulligatawny Soup,4.523867235538719
80.39062212936946,0,1,Garden Salad,3.5911554068232214
80.39062212936946,0,1,Tomato Soup,4.936410776534429
80.39062212936946,0,1,Katchumber Salad,4.16700910872933
80.39062212936946,0,1,Idly,4.008674620443011
80.39062212936946,0,1,Podi Idly,4.8088595975723205
80.39062212936946,0,1,Medu Vada,3.0217219360373084
80.39062212936946,0,1,Combo,3.6388450382132387
80.39062212936946,0,1,Dahi Vada,5.436061975307069
80.39062212936946,0,1,Batata Vada,4.426175564024689
80.39062212936946,0,1,Samosa,2.5488327953932584
80.39062212936946,0,1,Dahi Bhalla,4.61746456309459
80.39062212936946,0,1,Veg Fried Rice,10.170081224589538
80.39062212936946,0,1,Chinese Dosa,10.962450857836789
80.39062212936946,0,1,Sada Dosa,9.956321547016588
80.39062212936946,0,1,Masala Dosa,11.04644353267912
80.39062212936946,0,1,Butter Sada Dosa,10.04127758892317
80.39062212936946,0,1,Butter Masala Dosa,6.334531823625444
80.39062212936946,0,1,Ghee Roast,8.24458588040172
80.39062212936946,0,1,Mysore Masala Dosa,10.099569366674524
80.39062212936946,0,1,Set Dosa,10.087257489071312
80.39062212936946,0,1,Mushroom Masala Dosa,12.81194678670052
80.39062212936946,0,1,Paneer Masala Dosa,10.362751588384759
80.39062212936946,0,1,Spinach Masala Dosa,11.11887114435798
80.39062212936946,0,1,Pondicherry Masala Dosa,8.274870562755119
80.39062212936946,0,1,Cheese Sada Dosa,5.601000351995172
80.39062212936946,0,1,Onion Rava Masala Dosa,10.048495116529102
80.39062212936946,0,1,Coconut Rava Masala Dosa,9.875510524976328
80.39062212936946,0,1,Chana Masala,6.973220852683328
80.39062212936946,0,1,Palak Paneer,12.74438594479205
80.39062212936946,0,1,Paneer Tikka Masala,6.920814273994942
80.39062212936946,0,1,Kadai Paneer,13.028265409987071
80.39062212936946,0,1,Malai Kofta,14.210849896431315
80.39062212936946,0,1,Bhindi Masala,11.098035400807866
80.39062212936946,0,1,Egg Plant Curry,14.214357714063874
80.39062212936946,0,1,Pongal,7.051319320190397
80.39062212936946,0,1,Avial,13.278385095480157
80.39062212936946,0,1,South Indian Thali,18.11005049429078
80.39062212936946,0,1,North Indian Thali,12.589890884692956
80.39062212936946,0,1,Paratha,3.410601744279711
80.39062212936946,0,1,Poori,3.6990938139391676
80.39062212936946,0,1,Lemon Rice,11.752747072191976
80.39062212936946,0,1,Coconut Rice,11.493383365458532
80.39062212936946,0,1,Yogurt Rice,5.92593522904308
80.39062212936946,0,1,Gulab Jamun,5.131618117773445
80.39062212936946,0,1,Rasamalai,3.1127940096998015
80.39062212936946,0,1,Badam Halwa,6.080752330705676
80.39062212936946,0,1,Sprite,1.8453281551874394
56.76162058877459,0,0,Rasam,5.3124392102032
56.76162058877459,0,0,Sambar,4.18333251856048
56.76162058877459,0,0,Mulligatawny Soup,4.959953736816095
56.76162058877459,0,0,Garden Salad,4.150653830715623
56.76162058877459,0,0,Tomato Soup,5.35241397990169
56.76162058877459,0,0,Katchumber Salad,5.2782383036485605
56.76162058877459,0,0,Idly,6.145316065556689
56.76162058877459,0,0,Podi Idly,7.588324964500323
56.76162058877459,0,0,Medu Vada,6.283322693708608
56.76162058877459,0,0,Combo,5.947641529009635
56.76162058877459,0,0,Dahi Vada,4.723752677105588
56.76162058877459,0,0,Batata Vada,4.896568369561613
56.76162058877459,0,0,Samosa,4.989363835790791
56.76162058877459,0,0,Dahi Bhalla,5.684923913663179
56.76162058877459,0,0,Veg Fried Rice,8.75634716297159
56.76162058877459,0,0,Chinese Dosa,11.051494099687677
56.76162058877459,0,0,Sada Dosa,8.597924367230148
56.76162058877459,0,0,Masala Dosa,8.813336152339451
56.76162058877459,0,0,Butter Sada Dosa,8.131989884535518
56.76162058877459,0,0,Butter Masala Dosa,9.700906885847784
56.76162058877459,0,0,Ghee Roast,9.60152442709303
56.76162058877459,0,0,Mysore Masala Dosa,10.28321182534086
56.76162058877459,0,0,Set Dosa,9.634000443203313
56.76162058877459,0,0,Mushroom Masala Dosa,8.959269802090697
56.76162058877459,0,0,Paneer Masala Dosa,12.925896429142893
56.76162058877459,0,0,Spinach Masala Dosa,10.822547922101448
56.76162058877459,0,0,Pondicherry Masala Dosa,11.050806175383652
56.76162058877459,0,0,Cheese Sada Dosa,11.076149115928766
56.76162058877459,0,0,Onion Rava Masala Dosa,11.052526241764363
56.76162058877459,0,0,Coconut Rava Masala Dosa,11.194958941382605
56.76162058877459,0,0,Chana Masala,13.016100885419696
56.76162058877459,0,0,Palak Paneer,11.515199353756095
56.76162058877459,0,0,Paneer Tikka Masala,10.941737084925245
56.76162058877459,0,0,Kadai Paneer,14.106420389124748
56.76162058877459,0,0,Malai Kofta,11.089487692629772
56.76162058877459,0,0,Bhindi Masala,11.885131719136707
56.76162058877459,0,0,Egg Plant Curry,13.068613077984628
56.76162058877459,0,0,Pongal,9.778620612210936
56.76162058877459,0,0,Avial,11.761305070231993
56.76162058877459,0,0,South Indian Thali,15.28918044274166
56.76162058877459,0,0,North Indian Thali,15.034611408296383
56.76162058877459,0,0,Paratha,4.875377344239833
56.76162058877459,0,0,Poori,5.007176850697651
56.76162058877459,0,0,Lemon Rice,10.231405439608372
56.76162058877459,0,0,Coconut Rice,9.410652484468214
56.76162058877459,0,0,Yogurt Rice,9.340973218873055
56.76162058877459,0,0,Gulab Jamun,4.945484884920185
56.76162058877459,0,0,Rasamalai,4.214628247733937
56.76162058877459,0,0,Badam Halwa,5.412318713278362
56.76162058877459,0,0,Sprite,1.9700444137810476
77.65674508581736,0,0,Rasam,4.267509397115378
77.65674508581736,0,0,Sambar,5.166431803687262
77.65674508581736,0,0,Mulligatawny Soup,5.3715577751713255
77.65674508581736,0,0,Garden Salad,4.923230926743287
77.65674508581736,0,0,Tomato Soup,4.72930027097633
77.65674508581736,0,0,Katchumber Salad,4.332504111582564
77.65674508581736,0,0,Idly,5.265370597201169
77.65674508581736,0,0,Podi Idly,6.458101882056189
77.65674508581736,0,0,Medu Vada,4.788432727342658
77.65674508581736,0,0,Combo,5.237026760252633
77.65674508581736,0,0,Dahi Vada,4.010757508303984
77.65674508581736,0,0,Batata Vada,4.831710021339793
77.65674508581736,0,0,Samosa,4.108020403554221
77.65674508581736,0,0,Dahi Bhalla,6.988821381214416
77.65674508581736,0,0,Veg Fried Rice,10.110378518296942
77.65674508581736,0,0,Chinese Dosa,11.071725997781614
77.65674508581736,0,0,Sada Dosa,9.403045719851288
77.65674508581736,0,0,Masala Dosa,8.523842008158077
77.65674508581736,0,0,Butter Sada Dosa,8.106649015595062
77.65674508581736,0,0,Butter Masala Dosa,10.732843287621344
77.65674508581736,0,0,Ghee Roast,9.039997881556136
77.65674508581736,0,0,Mysore Masala Dosa,8.586983113388424
77.65674508581736,0,0,Set Dosa,8.656652760142341
77.65674508581736,0,0,Mushroom Masala Dosa,9.75983307011491
77.65674508581736,0,0,Paneer Masala Dosa,11.986760526912025
77.65674508581736,0,0,Spinach Masala Dosa,11.194124088045186
77.65674508581736,0,0,Pondicherry Masala Dosa,12.75612473531306
77.65674508581736,0,0,Cheese Sada Dosa,11.539897559420087
77.65674508581736,0,0,Onion Rava Masala Dosa,12.877616288197377
77.65674508581736,0,0,Coconut Rava Masala Dosa,11.805393149495249
77.65674508581736,0,0,Chana Masala,12.198122754592784
77.65674508581736,0,0,Palak Paneer,11.137241651379208
77.65674508581736,0,0,Paneer Tikka Masala,11.197321544259779
77.65674508581736,0,0,Kadai Paneer,11.393573349029587
77.65674508581736,0,0,Malai Kofta,10.433962165777197
77.65674508581736,0,0,Bhindi Masala,10.305464646178477
